,image,class,location
6189,4863.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/4863.jpg
6190,4877.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/4877.jpg
6191,4879.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/4879.jpg
6192,4880.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/4880.jpg
6193,4883.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/4883.jpg
6194,4884.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/4884.jpg
6195,4887.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/4887.jpg
6196,4892.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/4892.jpg
6197,4893.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/4893.jpg
6198,4902.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/4902.jpg
6199,4907.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/4907.jpg
6200,4928.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/4928.jpg
6201,4937.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/4937.jpg
6202,4942.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/4942.jpg
6203,496.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/496.jpg
6204,4962.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/4962.jpg
6205,4966.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/4966.jpg
6206,4967.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/4967.jpg
6207,4969.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/4969.jpg
6208,4975.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/4975.jpg
6209,4981.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/4981.jpg
6210,4997.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/4997.jpg
6211,5019.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5019.jpg
6212,5027.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5027.jpg
6213,503.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/503.jpg
6214,504.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/504.jpg
6215,5046.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5046.jpg
6216,5051.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5051.jpg
6217,5054.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5054.jpg
6218,5056.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5056.jpg
6219,5064.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5064.jpg
6220,5078.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5078.jpg
6221,5091.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5091.jpg
6222,5101.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5101.jpg
6223,5108.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5108.jpg
6224,5135.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5135.jpg
6225,5138.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5138.jpg
6226,5148.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5148.jpg
6227,5155.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5155.jpg
6228,5159.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5159.jpg
6229,5169.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5169.jpg
6230,517.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/517.jpg
6231,5185.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5185.jpg
6232,5198.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5198.jpg
6233,5199.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5199.jpg
6234,5204.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5204.jpg
6235,5209.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5209.jpg
6236,5210.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5210.jpg
6237,5217.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5217.jpg
6238,5226.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5226.jpg
6239,523.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/523.jpg
6240,5237.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5237.jpg
6241,5240.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5240.jpg
6242,5262.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5262.jpg
6243,5268.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5268.jpg
6244,5273.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5273.jpg
6245,5275.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5275.jpg
6246,5280.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5280.jpg
6247,5286.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5286.jpg
6248,5290.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5290.jpg
6249,530.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/530.jpg
6250,5300.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5300.jpg
6251,5312.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5312.jpg
6252,5317.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5317.jpg
6253,5319.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5319.jpg
6254,5344.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5344.jpg
6255,5348.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5348.jpg
6256,5350.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5350.jpg
6257,5351.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5351.jpg
6258,5377.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5377.jpg
6259,5388.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5388.jpg
6260,54.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/54.jpg
6261,541.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/541.jpg
6262,5410.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5410.jpg
6263,5416.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5416.jpg
6264,542.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/542.jpg
6265,5425.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5425.jpg
6266,5435.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5435.jpg
6267,5439.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5439.jpg
6268,5442.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5442.jpg
6269,5465.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5465.jpg
6270,5468.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5468.jpg
6271,547.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/547.jpg
6272,5474.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5474.jpg
6273,5492.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5492.jpg
6274,5494.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5494.jpg
6275,5495.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5495.jpg
6276,550.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/550.jpg
6277,5505.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5505.jpg
6278,551.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/551.jpg
6279,5510.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5510.jpg
6280,5526.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5526.jpg
6281,5530.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5530.jpg
6282,5539.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5539.jpg
6283,5548.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5548.jpg
6284,5566.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5566.jpg
6285,5573.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5573.jpg
6286,5577.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5577.jpg
6287,5586.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5586.jpg
6288,559.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/559.jpg
6289,5590.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5590.jpg
6290,5599.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5599.jpg
6291,5601.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5601.jpg
6292,5602.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5602.jpg
6293,5605.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5605.jpg
6294,5607.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5607.jpg
6295,5612.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5612.jpg
6296,5634.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5634.jpg
6297,5636.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5636.jpg
6298,564.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/564.jpg
6299,5648.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5648.jpg
6300,5666.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5666.jpg
6301,5675.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5675.jpg
6302,5683.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5683.jpg
6303,5688.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5688.jpg
6304,57.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/57.jpg
6305,5700.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5700.jpg
6306,5701.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5701.jpg
6307,5715.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5715.jpg
6308,5744.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5744.jpg
6309,5763.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5763.jpg
6310,5771.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5771.jpg
6311,5775.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5775.jpg
6312,5776.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5776.jpg
6313,5784.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5784.jpg
6314,5792.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5792.jpg
6315,5821.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5821.jpg
6316,5838.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5838.jpg
6317,5843.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5843.jpg
6318,5845.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5845.jpg
6319,5848.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5848.jpg
6320,5849.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5849.jpg
6321,5867.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5867.jpg
6322,5870.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5870.jpg
6323,5904.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5904.jpg
6324,5905.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5905.jpg
6325,5906.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5906.jpg
6326,5913.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5913.jpg
6327,5922.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5922.jpg
6328,5923.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5923.jpg
6329,594.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/594.jpg
6330,5964.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5964.jpg
6331,5972.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5972.jpg
6332,5978.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5978.jpg
6333,5980.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5980.jpg
6334,5985.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5985.jpg
6335,5994.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/5994.jpg
6336,60.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/60.jpg
6337,6002.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6002.jpg
6338,6007.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6007.jpg
6339,602.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/602.jpg
6340,6023.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6023.jpg
6341,6029.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6029.jpg
6342,6030.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6030.jpg
6343,6043.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6043.jpg
6344,6044.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6044.jpg
6345,6048.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6048.jpg
6346,6055.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6055.jpg
6347,6076.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6076.jpg
6348,6081.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6081.jpg
6349,6096.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6096.jpg
6350,6107.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6107.jpg
6351,6109.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6109.jpg
6352,611.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/611.jpg
6353,6110.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6110.jpg
6354,6118.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6118.jpg
6355,6128.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6128.jpg
6356,6135.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6135.jpg
6357,6146.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6146.jpg
6358,6170.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6170.jpg
6359,6177.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6177.jpg
6360,6178.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6178.jpg
6361,6184.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6184.jpg
6362,6186.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6186.jpg
6363,6192.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6192.jpg
6364,6193.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6193.jpg
6365,6195.jpg,2,C:/Users/nqh/Desktop/im_clas/venv/torch-image-classification/seg_train/seg_train/glacier/6195.jpg
